iso_code,date,continent,location,reproduction_rate,C1_combined_numeric,C1_combined,C2_combined_numeric,C2_combined,C3_combined_numeric,C3_combined,C4_combined_numeric,C4_combined,C5_combined_numeric,C5_combined,C6_combined_numeric,C6_combined,C7_combined_numeric,C7_combined,C8_combined_numeric,C8_combined,E1_combined_numeric,E1_combined,E2_combined_numeric,E2_combined,H1_combined_numeric,H1_combined,H2_combined_numeric,H2_combined,H3_combined_numeric,H3_combined,H6_combined_numeric,H6_combined,H7_combined_numeric,H7_combined,H8_combined_numeric,H8_combined
NLD,2021-02-16,Europe,Netherlands,1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-17,Europe,Netherlands,1.03,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-18,Europe,Netherlands,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,2,2G,2,2G
NLD,2021-02-19,Europe,Netherlands,1.09,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-20,Europe,Netherlands,1.1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-21,Europe,Netherlands,1.12,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-22,Europe,Netherlands,1.12,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-23,Europe,Netherlands,1.11,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-24,Europe,Netherlands,1.1,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-25,Europe,Netherlands,1.09,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-26,Europe,Netherlands,1.08,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-27,Europe,Netherlands,1.07,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-02-28,Europe,Netherlands,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-01,Europe,Netherlands,1.06,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-02,Europe,Netherlands,1.05,2,2G,3,3G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-03,Europe,Netherlands,1.05,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-04,Europe,Netherlands,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-05,Europe,Netherlands,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-06,Europe,Netherlands,1.05,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-07,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-08,Europe,Netherlands,1.08,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-09,Europe,Netherlands,1.1,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-10,Europe,Netherlands,1.12,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-11,Europe,Netherlands,1.13,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-12,Europe,Netherlands,1.15,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-13,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-14,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-15,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-16,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-17,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-18,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-19,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-20,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-21,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-22,Europe,Netherlands,1.17,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-23,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-24,Europe,Netherlands,1.16,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-25,Europe,Netherlands,1.15,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-26,Europe,Netherlands,1.13,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-27,Europe,Netherlands,1.12,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-28,Europe,Netherlands,1.11,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-29,Europe,Netherlands,1.09,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-30,Europe,Netherlands,1.07,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-03-31,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-01,Europe,Netherlands,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-02,Europe,Netherlands,1.02,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-03,Europe,Netherlands,1,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-04,Europe,Netherlands,0.99,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-05,Europe,Netherlands,0.99,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-06,Europe,Netherlands,0.99,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-07,Europe,Netherlands,1,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-08,Europe,Netherlands,1.01,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-09,Europe,Netherlands,1.02,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-10,Europe,Netherlands,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-11,Europe,Netherlands,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-12,Europe,Netherlands,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-13,Europe,Netherlands,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-14,Europe,Netherlands,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-15,Europe,Netherlands,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-16,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-17,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-18,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-19,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-20,Europe,Netherlands,1.06,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-21,Europe,Netherlands,1.05,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-22,Europe,Netherlands,1.04,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-23,Europe,Netherlands,1.03,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-24,Europe,Netherlands,1.01,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-25,Europe,Netherlands,0.99,2,2G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-26,Europe,Netherlands,0.97,1,1G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-27,Europe,Netherlands,0.96,1,1G,2,2G,2,2G,4,4G,1,1G,2,2G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-28,Europe,Netherlands,0.97,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-29,Europe,Netherlands,0.96,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-04-30,Europe,Netherlands,0.95,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-01,Europe,Netherlands,0.94,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-02,Europe,Netherlands,0.96,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-03,Europe,Netherlands,0.98,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-04,Europe,Netherlands,0.98,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-05,Europe,Netherlands,0.96,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-06,Europe,Netherlands,0.94,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-07,Europe,Netherlands,0.93,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-08,Europe,Netherlands,0.92,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-09,Europe,Netherlands,0.91,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-10,Europe,Netherlands,0.88,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-11,Europe,Netherlands,0.86,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-12,Europe,Netherlands,0.84,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-13,Europe,Netherlands,0.82,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-14,Europe,Netherlands,0.79,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-15,Europe,Netherlands,0.78,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-16,Europe,Netherlands,0.77,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-17,Europe,Netherlands,0.77,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-18,Europe,Netherlands,0.78,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-19,Europe,Netherlands,0.77,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-20,Europe,Netherlands,0.75,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-21,Europe,Netherlands,0.74,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-22,Europe,Netherlands,0.73,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-23,Europe,Netherlands,0.73,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-24,Europe,Netherlands,0.72,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-25,Europe,Netherlands,0.72,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-26,Europe,Netherlands,0.73,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-27,Europe,Netherlands,0.75,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-28,Europe,Netherlands,0.77,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-29,Europe,Netherlands,0.77,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-30,Europe,Netherlands,0.76,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-31,Europe,Netherlands,0.75,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-01,Europe,Netherlands,0.74,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-02,Europe,Netherlands,0.73,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-03,Europe,Netherlands,0.72,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-04,Europe,Netherlands,0.7,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-05,Europe,Netherlands,0.69,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-06,Europe,Netherlands,0.67,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-07,Europe,Netherlands,0.66,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-08,Europe,Netherlands,0.65,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-09,Europe,Netherlands,0.64,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-10,Europe,Netherlands,0.63,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-11,Europe,Netherlands,0.62,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-12,Europe,Netherlands,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-13,Europe,Netherlands,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-14,Europe,Netherlands,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-15,Europe,Netherlands,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-16,Europe,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-17,Europe,Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
